time,abs_active,accelerator_actual_position,accelerator_pedal_validity,advance_fuel_flow_estimate,bar_pressure_absolute_validity,barametric_absolute_pressure,boost_pressure_indication,brake_pedal_driver_applied_pressure_detected,brake_pedal_driver_applied_pressure_valid,brake_temperature_estimated,chassis_braking_load,commanded_air_fuel_ratio,cruise_control_active,cruise_control_enabled,cruise_control_selected_speed,day,distance_rolling_count_average_driven,distance_rolling_count_average_driven_source,distance_rolling_count_average_non_driven,distance_rolling_count_average_non_driven_reset,distance_rolling_count_average_non_driven_valid,distance_rolling_count_average_reset_occured,distance_rolling_count_average_valid,dop,driver_throttle_override_detected,elevation,engine_coolant_temp_validity,engine_coolant_temperature,engine_idle_active,engine_intake_temperature,engine_oil_pressure,engine_oil_temp,engine_run_active,engine_speed,engine_speed_status,engine_warmup_cycle_achieved,exhaust_pressue_regulator_valve_position,exhaust_pressue_regulator_valve_validity,fuel_consumption_rate,fuel_delivery_pressure_requested,fuel_level_percent,fuel_pressure_esimated_pressure_delivered,fuel_pump_enabled_descrete_output_status,fuel_system_estimated_pressue_valid,fuel_system_fault_present,gear_shift_direction,gps_speed,heading,hour,inst_fuel_flow_estimate,intake_temp_validity,latitude,latitude_valid,left_front_pressure,left_rear_pressure,legislated_diagnostics_conditions_fault_present,legislated_diagnostics_conditions_met,longitude,longitude_valid,minute,moderate_brake_achieved,month,outside_air_estimate_temp_mask,outside_air_estimate_temp_validity,outside_air_temperature_estimate,platform_brake_position,powertrain_brake_pedal_descrete_input_status,powertrain_brake_pedal_descrete_input_valid,powertrain_crank_aborted,powertrain_crank_active,powertrain_run_aborted,requested_gear,right_front_pressure,right_rear_pressure,second,skip_shift_active,speed_average_driven_valid,speed_average_driven_validity,speed_average_non_driven_valid,steering_wheel_angle,tcs_active,throttle_position,top_clutch_travel,total_fuel_capacity,trans_emissions_related_malfunction,trans_non_emissions_related_malfunction,trans_oil_change_now_indicator,trans_oil_temp,trans_oil_temp_present,trans_oil_temp_valid,trans_thermal_management_status,transmission_commanded_gear,transmission_estimated_gear,transmission_torque_converter_clutch_mode,vdcs_active,vdcs_understeer_active,vdcs_understeer_valid,vdcs_yaw_rate_valid,vehicle_average_speed_soruce,vehicle_dynamics_yaw_rate,vehicle_speed_average_non_driven_validity,vehicle_stability_lateral_acceleration,vehicle_stability_lateral_acceleration_valid,x_webmercator,y_webmercator,year,accel,lat_g,long_g
00:08:56.766000,0.0,19.461222,0.0,2.5328125,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,944.125,0.0,919.5,0.0,0.0,0.0,0.0,71.6,1.0,83.0,0.0,86.0,0.0,20.0,309.5,-40.0,1.0,2052.7625,0.0,1.0,0.0,0.0,17.150000000000002,250.0,52.5481,248.94444444444446,1.0,0.0,0.0,0.0,118.5,4.0,0.0,2.30283203125,0.0,32.77082711337,0.0,31.137400000000003,30.750600000000002,0.0,0.0,-117.1321080014015,0.0,14.0,0.0,11.0,1.0,0.0,77.0,1.410736235294118,0.0,0.0,0.0,0.0,0.0,0.0,30.750600000000002,30.073700000000002,37.0,0.0,120.78125,0.0,120.40625,0.5,1.0,30.928272,0.0,68.125,0.0,0.0,0.0,40.627906976744185,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,127.6,0.0,-0.025,0.0,0.11640625,0.0,-13039086.616443684,3864924.452761345,2017.0,-0.23871546875000002,0.011866080530071356,-0.024333890800203876
00:08:58.766000,0.0,22.48137490909091,0.0,3.2578125,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,482.5625,0.0,969.875,0.0,0.0,0.0,0.0,1.4500000000000002,1.0,45.5,0.0,86.0,0.0,20.0,309.0,-40.0,1.0,2054.25,0.0,1.0,0.0,0.0,14.05,250.0,52.5481,249.92857142857142,1.0,0.0,0.0,0.0,120.0,245.5,0.0,3.03271484375,0.0,32.7706768398,0.0,31.234100000000005,30.750600000000002,0.0,0.0,-117.1327949439225,0.0,14.0,0.0,11.0,1.0,0.0,77.0,1.489854315789474,0.0,0.0,0.0,0.0,0.0,0.0,30.750600000000002,30.12205,41.0,0.0,120.8984375,0.0,120.5390625,1.6666666666666667,1.0,28.700388,0.0,68.125,0.0,0.0,0.0,40.72093023255814,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0875,0.0,0.2046875,0.0,-13039163.086535318,3864904.557992989,2017.0,0.0184461953125,0.020865188583078488,0.001880346107288481
00:09:00.766000,0.0,19.559511000000004,0.0,2.78125,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,21.0,0.0,1020.25,0.0,0.0,0.0,0.0,1.4000000000000001,1.0,102.0,0.0,86.0,0.0,20.0,308.5,-40.0,1.0,2054.9583333333335,0.0,1.0,0.0,0.0,10.8,250.0,52.5481,249.65,1.0,0.0,0.0,0.0,120.0,244.5,0.0,2.4340122767857144,0.0,32.770520316405,0.0,31.330800000000004,30.750600000000002,0.0,0.0,-117.1334852197675,0.0,14.0,0.0,11.0,1.0,0.0,77.0,1.393916727272727,0.0,0.0,0.0,0.0,0.0,0.0,30.750600000000002,30.1704,45.0,0.0,121.015625,0.0,120.671875,1.9125,1.0,27.52092,0.0,68.125,0.0,0.0,0.0,40.81395348837209,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,23.166666666666668,0.0,0.11458333333333333,0.0,0.20572916666666666,0.0,-13039239.927690879,3864883.835843753,2017.0,0.0184461953125,0.020971372748895684,0.001880346107288481
00:09:02.766000,0.0,20.55644228571428,0.0,3.0043402777777777,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,108.375,0.0,83.28125,0.0,0.0,0.0,0.0,1.4000000000000001,1.0,60.0,0.0,86.0,0.0,20.0,308.0,-40.0,1.0,2051.5476190476193,0.0,1.0,0.0,0.0,11.86875,250.0,52.5481,249.8,1.0,0.0,0.0,0.0,120.0,244.5,0.0,2.7934027777777777,0.0,32.770361154195,0.0,31.330800000000004,30.750600000000002,0.0,0.0,-117.134170634515,0.0,14.0,0.0,11.0,1.0,0.0,77.0,1.430418638297872,0.0,0.0,0.0,0.0,0.0,0.0,30.823125,30.1704,49.0,0.0,120.8828125,0.0,120.53125,0.825,1.0,28.012365000000003,0.0,68.125,0.0,0.0,0.0,40.906976744186046,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,169.41666666666666,0.0,-0.078125,0.0,0.08984375,0.0,-13039316.22771154,3864862.7643789207,2017.0,-0.019531265625000002,0.009158384301732925,-0.0019909547018348624
00:09:04.766000,0.0,21.599007750000006,0.0,2.815625,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,178.45833333333334,0.0,153.05,0.0,0.0,0.0,0.0,1.4000000000000001,1.0,118.0,0.0,86.0,0.0,20.0,307.25,-40.0,1.0,2049.03125,0.0,1.0,0.0,0.0,12.9375,250.0,52.572609375,249.5,1.0,0.0,0.0,0.0,120.0,243.0,0.0,2.534375,0.0,32.77020213087,0.0,31.330800000000004,30.750600000000002,0.0,0.0,-117.13485563259701,0.0,14.0,0.0,11.0,1.0,0.0,77.0,1.477313454545454,0.0,0.0,0.0,0.0,0.0,0.0,30.895650000000003,30.1704,53.0,0.0,121.1625,0.0,120.76979166666666,1.3333333333333333,1.0,28.50381,0.0,68.125,0.0,0.0,0.0,41.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.03676470588235294,0.0,0.17647058823529413,0.0,-13039392.481349215,3864841.711338611,2017.0,0.033130813541666145,0.017988846914912756,0.0033772490868161204
00:09:06.766000,0.0,25.63074692307693,0.0,3.4401041666666665,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,248.54166666666669,0.0,222.81875,0.0,0.0,0.0,0.0,39.800000000000004,1.0,12.5,0.0,86.0,0.0,20.0,306.5,-40.0,1.0,2050.673076923077,0.0,1.0,0.0,0.0,15.575000000000001,250.0,52.59711875,248.78571428571428,1.0,0.0,0.0,0.0,119.5,243.0,0.0,3.143771701388889,0.0,32.770045329705,0.0,31.330800000000004,30.750600000000002,0.0,0.0,-117.135542297341,0.0,16.0,0.0,11.0,1.0,0.0,77.0,1.4415719999999999,0.0,0.0,0.0,0.0,0.0,0.0,30.968175000000002,30.1704,1.0,0.0,121.4421875,0.0,121.00833333333333,1.5,1.0,30.666168,0.0,68.125,0.0,0.0,0.0,41.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,81.72727272727273,0.0,0.017045454545454544,0.0,0.14133522727272727,0.0,-13039468.920518849,3864820.952526086,2017.0,0.033130813541666145,0.014407260680196458,0.0033772490868161204
00:09:08.766000,0.0,22.434464249999998,0.0,2.974330357142857,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,318.625,0.0,292.5875,0.0,0.0,0.0,0.0,14.3,1.0,116.5,0.0,86.0,0.0,20.0,305.75,-40.0,1.0,2064.671875,0.0,1.0,0.0,0.0,17.5375,250.0,52.621628125,249.6,1.0,0.0,0.0,0.0,120.5,243.0,0.0,2.8048270089285716,0.0,32.76988880630999,0.0,31.330800000000004,30.750600000000002,0.0,0.0,-117.136234239848,0.0,16.0,0.0,11.0,1.0,0.0,77.0,1.4546772,0.0,0.0,0.0,0.0,0.0,0.0,31.0407,30.1704,5.0,0.0,121.721875,0.0,121.246875,1.359375,1.0,30.666168,0.0,68.125,0.0,0.0,0.0,41.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,69.63636363636364,0.0,-0.011363636363636364,0.0,0.12642045454545456,0.0,-13039545.947206378,3864800.230523858,2017.0,0.033130813541668115,0.01288689648781392,0.0033772490868163216
00:09:10.766000,0.0,21.577326352941174,0.0,2.8984375,0.0,100.5,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,388.70833333333337,0.0,362.35625,0.0,0.0,0.0,0.0,1.4000000000000001,1.0,14.0,0.0,86.0,0.0,20.0,305.0,-40.0,1.0,2062.485294117647,0.0,1.0,0.0,0.0,17.183333333333334,250.0,52.646137499999995,249.92857142857142,1.0,0.0,0.0,0.0,120.0,243.0,0.0,2.638671875,0.0,32.76972769971,0.0,31.330800000000004,30.750600000000002,0.0,0.0,-117.1369210434805,0.0,16.0,0.0,11.0,1.0,0.0,77.0,1.41973,0.0,0.0,0.0,0.0,0.0,0.0,31.113225000000003,30.1704,9.0,0.0,122.0015625,0.0,121.48541666666667,1.4166666666666667,1.0,30.666168,0.0,68.125,0.0,0.0,0.0,41.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,25.047619047619047,0.0,0.041666666666666664,0.0,0.17410714285714285,0.0,-13039622.401837014,3864778.9017930552,2017.0,0.033130813541666145,0.0177479248580166,0.0033772490868161204
00:09:12.766000,0.0,24.05399890909091,0.0,3.2763671875,0.0,101.0,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,458.7916666666667,0.0,432.125,0.0,0.0,0.0,0.0,27.0,1.0,227.5,0.0,86.0,0.0,20.0,304.25,-40.0,1.0,2074.409090909091,0.0,1.0,0.0,0.0,16.82916666666667,250.0,52.670646874999996,249.52631578947367,1.0,0.0,0.0,0.0,121.0,241.0,0.0,3.0968017578125,0.0,32.769568954155,0.0,31.330800000000004,30.750600000000002,0.0,0.0,-117.137612013768,0.0,16.0,0.0,11.0,1.0,0.0,77.0,1.4700615652173914,0.0,0.0,0.0,0.0,0.0,0.0,31.185750000000002,30.1704,13.0,0.0,122.28125,0.0,121.72395833333333,1.0892857142857142,1.0,30.666168,0.0,68.125,0.0,0.0,0.0,41.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,186.21052631578948,0.0,-0.1513157894736842,0.0,0.16282894736842105,0.0,-13039699.32029756,3864757.88567612,2017.0,0.033130813541666145,0.01659826170931917,0.0033772490868161204
00:09:14.766000,0.0,25.030932,0.0,3.3828125,0.0,101.0,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,496.125,0.0,469.375,0.0,0.0,0.0,0.0,39.8,1.0,187.5,0.0,86.0,0.0,20.0,303.5,-40.0,1.0,2083.516666666667,0.0,1.0,0.0,0.0,16.475,250.0,52.69515625,249.5,1.0,0.0,0.0,0.0,121.5,234.0,0.0,3.2384765625,0.0,32.769402847695,0.0,31.330800000000004,30.750600000000002,0.0,0.0,-117.138307289599,0.0,16.0,0.0,11.0,1.0,0.0,77.0,1.3542040000000002,0.0,0.0,0.0,0.0,0.0,0.0,31.258275000000005,30.1704,17.0,0.0,122.703125,0.0,122.28125,-0.53125,1.0,30.666168,0.0,68.125,0.0,0.0,0.0,41.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,251.66666666666666,0.0,-0.2708333333333333,0.0,0.1875,0.0,-13039776.718049016,3864735.8950989824,2017.0,0.07740168229166733,0.0191131498470948,0.007890079744308595
00:09:16.766000,0.0,25.11480528000001,0.0,3.4539930555555554,0.0,101.0,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,552.625,0.0,525.5,0.0,0.0,0.0,0.0,65.4,1.0,152.5,0.0,86.0,0.0,20.0,302.75,-40.0,1.0,2102.91,0.0,1.0,0.0,0.0,14.51875,250.0,52.719665625,249.7,1.0,0.0,0.0,0.0,122.5,218.5,0.0,3.2867838541666665,0.0,32.769223408274996,0.0,31.330800000000004,30.750600000000002,0.0,0.0,-117.13900284320701,0.0,16.0,0.0,11.0,1.0,0.0,77.0,1.4892272727272724,0.0,0.0,0.0,0.0,0.0,0.0,31.330800000000004,30.1704,21.0,0.0,123.5390625,0.0,123.078125,-0.8875,1.0,29.191833,0.0,68.125,0.0,0.0,0.0,41.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,246.71428571428572,0.0,-0.5803571428571429,0.0,-0.046875,0.0,-13039854.146722466,3864712.1394380787,2017.0,0.11067717187500001,-0.0047782874617737,0.011282076643730887
00:09:18.766000,0.0,27.360083454545453,0.0,3.8671875,0.0,101.0,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,637.125,0.0,610.0,0.0,0.0,0.0,0.0,40.300000000000004,1.0,173.0,0.0,86.0,0.0,20.0,302.0,-40.0,1.0,2125.7727272727275,0.0,1.0,0.0,0.0,12.5625,250.0,52.744175,249.68421052631578,1.0,0.0,0.0,0.0,123.5,207.5,0.0,3.693359375,0.0,32.769027302655,0.0,31.330800000000004,30.78928,0.0,0.0,-117.13970048014251,0.0,16.0,0.0,11.0,1.0,0.0,77.0,1.4214101538461537,0.0,0.0,0.0,0.0,0.0,0.0,31.330800000000004,30.18974,25.0,0.0,124.90625,0.0,124.296875,1.625,1.0,27.717498,0.0,68.125,0.0,0.0,0.0,41.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,126.4375,0.0,-0.09765625,0.0,0.2900390625,0.0,-13039931.807310874,3864686.1774236653,2017.0,0.16927096875000003,0.02956565366972477,0.017254940749235476
00:09:20.766000,0.0,21.87188905263158,0.0,3.171875,0.0,101.0,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,705.0625,0.0,677.65625,0.0,0.0,0.0,0.0,27.05,1.0,79.5,0.0,86.0,0.0,20.0,301.25,-40.0,1.0,2135.25,0.0,1.0,0.0,0.0,10.606250000000001,250.0,52.768684375,249.66666666666666,1.0,0.0,0.0,0.0,125.0,203.0,0.0,3.22802734375,0.0,32.76882355836,0.0,31.330800000000004,30.82796,0.0,0.0,-117.1403943670885,0.0,16.0,0.0,11.0,1.0,0.0,77.0,1.364482588235294,0.0,0.0,0.0,0.0,0.0,0.0,31.330800000000004,30.20908,29.0,0.0,124.70703125,0.0,124.23046875,1.525,1.0,26.243163,0.0,68.125,0.0,0.0,0.0,41.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,234.8,0.0,-0.25833333333333336,0.0,0.17395833333333333,0.0,-13040009.05045236,3864659.204201538,2017.0,-0.00922309765625,0.017732755691471286,-0.0009401730536442405
00:09:22.766000,0.0,13.88461452631579,0.0,1.640625,0.0,101.0,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,773.0,0.0,745.3125,0.0,0.0,0.0,0.0,39.800000000000004,1.0,44.0,0.0,86.0,0.0,20.0,300.5,-40.0,1.0,2103.0394736842104,0.0,1.0,0.0,0.0,8.65,250.0,52.79319375,249.625,1.0,0.0,0.0,0.0,123.5,187.0,0.0,1.6241629464285714,0.0,32.768609258805,0.0,31.330800000000004,30.866640000000004,0.0,0.0,-117.14107992072451,0.0,16.0,0.0,11.0,1.0,0.0,77.0,1.451652923076923,0.0,0.0,0.0,0.0,0.0,0.0,31.330800000000004,30.22842,33.0,0.0,124.5078125,0.0,124.1640625,-3.482142857142857,1.0,24.768828,0.0,68.125,0.0,0.0,0.0,41.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,239.2,0.0,-1.05,0.0,-0.3729166666666667,0.0,-13040085.365934022,3864630.8336603786,2017.0,-0.00922309765625,-0.038013931362555216,-0.0009401730536442405
00:09:24.766000,0.0,15.27259846153846,0.0,2.0375,0.0,101.0,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,828.0,0.0,800.125,0.0,0.0,0.0,0.0,39.900000000000006,1.0,20.5,0.0,86.0,0.0,20.0,299.75,-40.0,1.0,2066.153846153846,0.0,1.0,0.0,0.0,9.7,250.0,52.817703125,249.86666666666667,1.0,0.0,0.0,0.0,121.5,162.5,0.0,1.78671875,0.0,32.7683769042,0.0,31.330800000000004,30.905320000000003,0.0,0.0,-117.14174464108551,0.0,16.0,0.0,11.0,1.0,0.0,77.0,1.4062887692307693,0.0,0.0,0.0,0.0,0.0,0.0,31.330800000000004,30.247760000000003,37.0,0.0,122.71875,0.0,122.546875,-1.4444444444444444,1.0,26.341452,0.0,68.125,0.0,0.0,0.0,41.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,248.45454545454547,0.0,-0.4715909090909091,0.0,-0.09375,0.0,-13040159.362266116,3864600.072937151,2017.0,-0.22460955468750002,-0.0095565749235474,-0.022895979071100917
00:09:26.766000,0.0,16.79848363636364,0.0,2.4419642857142856,0.0,101.0,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,642.71875,0.0,614.65625,0.0,0.0,0.0,0.0,39.900000000000006,0.9090909090909091,230.0,0.0,86.0,0.0,20.0,299.0,-40.0,1.0,2049.1136363636365,0.0,1.0,0.0,0.0,10.75,250.0,52.8422125,250.0,1.0,0.0,0.0,0.0,119.5,148.0,0.0,2.2626953125,0.0,32.768128161164995,0.0,31.330800000000004,30.944000000000003,0.0,0.0,-117.142394778154,0.0,16.0,0.0,11.0,1.0,0.0,77.0,1.3957038000000002,0.0,0.0,0.0,0.0,0.0,0.0,31.330800000000004,30.267100000000003,41.0,0.0,120.2109375,0.0,119.98046875,-0.7916666666666666,1.0,27.914076,0.0,68.125,0.0,0.0,0.0,41.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,248.1818181818182,0.0,-0.48863636363636365,0.0,0.006392045454545455,0.0,-13040231.735193519,3864567.142688014,2017.0,-0.35644559765625006,0.0006515846538782319,-0.03633492330848624
00:09:28.766000,0.0,4.6392408000000005,0.0,1.0716145833333333,0.0,101.0,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,457.4375,0.0,429.1875,0.0,0.0,0.0,0.0,52.6,0.6,225.5,0.0,86.0,0.0,20.0,298.25,-40.0,1.0,2006.75,0.0,1.0,0.0,0.0,8.075,250.0,52.866721874999996,249.75,1.0,0.0,0.0,0.0,118.0,132.5,0.0,1.0100911458333333,0.0,32.76786775178999,0.0,31.330800000000004,30.982680000000002,0.0,0.0,-117.1430290819335,0.0,16.0,0.0,11.0,1.0,0.0,77.0,1.3804143999999996,0.0,0.0,0.0,0.0,0.0,0.0,31.330800000000004,30.286440000000002,45.0,0.0,117.703125,0.0,117.4140625,-0.515625,1.0,22.409892,0.0,68.125,0.0,0.0,0.0,41.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,250.46666666666667,0.0,-0.3458333333333333,0.0,-0.007291666666666667,0.0,-13040302.34556725,3864532.6680700397,2017.0,-0.35644559765625006,-0.0007432891607203533,-0.03633492330848624
00:09:30.766000,0.0,5.0717124,0.0,1.005859375,0.0,101.0,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,272.15625,0.0,243.71875,0.0,0.0,0.0,0.0,27.0,0.8,222.0,0.0,86.0,0.0,20.0,297.5,-40.0,1.0,1971.95,0.0,1.0,0.0,0.0,5.4,250.0,52.89123125,249.47826086956522,1.0,0.0,0.0,0.0,115.0,121.5,0.0,0.922607421875,0.0,32.76760262032499,0.0,31.330800000000004,31.02136,0.0,0.0,-117.14363908022551,0.0,16.0,0.0,11.0,1.0,0.0,77.0,1.4743349999999995,0.0,0.0,0.0,0.0,0.0,0.0,31.330800000000004,30.305780000000002,49.0,0.0,115.1953125,0.0,114.84765625,0.45,1.0,16.905708,0.0,68.125,0.0,0.0,0.0,41.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,188.75,0.0,-0.203125,0.0,0.09765625,0.0,-13040370.250266492,3864497.5684158024,2017.0,-0.35644559765625006,0.009954765545361875,-0.03633492330848624
00:09:32.766000,0.0,0.0,0.0,0.5714285714285714,0.0,101.0,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,86.875,0.0,58.25,0.0,0.0,0.0,0.0,52.6,0.0,135.5,0.0,86.0,0.0,20.0,296.75,-40.0,1.0,1910.7166666666667,0.0,1.0,0.0,0.0,4.925000000000001,250.0,52.915740625,250.07407407407408,1.0,0.0,0.0,0.0,112.0,117.0,0.0,0.5139508928571429,0.0,32.767340405445,0.0,31.330800000000004,31.060040000000004,0.0,1.0,-117.144230050793,0.0,16.0,0.0,11.0,1.0,0.0,77.0,1.3953183529411763,0.0,0.0,0.0,0.0,0.0,0.0,31.330800000000004,30.325120000000002,53.0,0.0,112.6875,0.0,112.28125,0.6704545454545454,1.0,14.153616,0.0,68.125,0.0,0.0,0.0,41.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,59.93333333333333,0.0,0.0125,0.0,0.021875,0.0,-13040436.036809132,3864462.8549787463,2017.0,-0.35644559765625006,0.0022298674821610597,-0.03633492330848624
00:09:34.766000,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,181.0,0.0,152.125,0.0,0.0,0.0,0.0,52.650000000000006,0.0,45.0,0.0,86.0,0.0,20.333333333333332,296.0,-40.0,1.0,1836.175,0.0,1.0,0.0,0.0,0.0,250.0,52.94025,266.19354838709677,1.0,0.0,0.0,0.0,108.0,117.0,0.0,0.0,0.0,32.76708610701,0.0,31.330800000000004,31.098720000000004,0.0,1.0,-117.14479643809601,0.0,16.0,0.0,11.0,1.0,0.0,77.0,8.295591599999998,0.0,0.0,0.0,0.0,0.0,0.0,31.330800000000004,30.34446,57.0,0.0,106.125,0.0,105.984375,1.75,1.0,14.153616,0.0,68.125,0.0,0.0,0.0,41.03703703703704,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,24.0,0.0,0.16666666666666666,0.0,0.21744791666666666,0.0,-13040499.086755283,3864429.189661568,2017.0,-0.874566671875,0.022165944614339107,-0.08915052720438328
00:09:36.766000,0.0,3.5777196000000004,0.0,0.767578125,0.0,101.0,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,230.375,0.0,201.375,0.0,0.0,0.0,0.0,52.6,0.4,117.5,0.0,86.0,0.0,20.666666666666668,294.6666666666667,-40.0,1.0,1773.5,0.0,1.0,0.0,0.0,0.0,250.0,52.94025,277.55555555555554,1.0,0.0,0.0,0.0,104.0,121.0,0.0,0.861083984375,0.0,32.766842780489995,0.0,31.330800000000004,31.137400000000003,0.0,1.0,-117.14534421434001,0.0,16.0,0.0,11.0,1.0,0.0,77.0,1.8534497142857145,0.0,0.0,0.0,0.0,0.0,0.0,31.330800000000004,30.3638,61.0,0.0,103.046875,0.0,102.953125,3.7083333333333335,1.0,14.153616,0.0,68.125,0.0,0.0,0.0,41.074074074074076,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.888888888888889,0.0,0.4305555555555556,0.0,0.3038194444444444,0.0,-13040560.064927826,3864396.976952098,2017.0,-0.42100728125000003,0.030970381696681388,-0.042916134683995924
00:09:38.766000,0.0,17.24269885714286,0.0,2.1875,0.0,101.0,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,259.0,0.0,230.125,0.0,0.0,0.0,0.0,39.8,1.0,160.5,0.0,86.0,0.0,21.0,293.3333333333333,-40.0,1.0,1742.607142857143,0.0,1.0,0.0,0.0,8.025,250.0,52.94025,249.53846153846155,1.0,0.0,0.0,0.0,101.5,140.0,0.0,1.9464285714285714,0.0,32.766613064699996,0.0,31.330800000000004,31.176080000000002,0.0,1.0,-117.145889490591,0.0,16.0,0.0,11.0,1.0,0.0,77.0,1.2917982857142858,0.0,0.0,0.0,0.0,0.0,0.0,31.330800000000004,30.38314,1.0,0.0,102.546875,0.0,102.234375,5.90625,1.0,23.785938,0.0,68.125,0.0,0.0,0.0,41.111111111111114,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,21.333333333333332,0.0,1.3333333333333333,0.0,0.5947916666666667,0.0,-13040620.764802419,3864366.566175716,2017.0,-0.09982646875000001,0.0606311586816174,-0.010175990698267075
00:09:40.766000,0.0,7.941751199999999,0.0,1.1875,0.0,101.0,0.0,0.0,0.0,-40.0,0.0,14.67822265625,0.0,0.0,0.0,10.0,354.0625,0.0,324.875,0.0,0.0,0.0,0.0,27.0,1.0,160.0,0.0,86.0,0.0,20.0,292.0,-40.0,1.0,1725.05,0.0,1.0,0.0,0.0,5.575,250.0,52.94025,249.5,1.0,0.0,0.0,0.0,101.0,166.0,0.0,1.250732421875,0.0,32.766395848559995,0.0,31.330800000000004,31.214760000000002,0.0,1.0,-117.146458655664,0.0,16.0,0.0,11.0,1.0,0.0,77.0,1.2843095999999998,0.0,0.0,0.0,0.0,0.0,0.0,31.330800000000004,30.402480000000004,5.0,0.0,101.4921875,0.0,101.2578125,7.386363636363637,1.0,18.085176,0.0,68.125,0.0,0.0,0.0,41.148148148148145,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,24.27777777777778,0.0,1.5173611111111112,0.0,0.7326388888888888,0.0,-13040684.123968514,3864337.810229618,2017.0,-0.1356337890625,0.07468286329142597,-0.013826074318297656
